Order_ID,Order_Time,Delivered_Time,Delay_Minutes,City,Category,Rider_ID,Customer_ID,Delivery_Slot,Order_Status,Customer_Rating,Year
ORD10445,2023-08-13 07:29:00,2023-08-13 07:44:00,5.0,Hyderabad,Household,RID414,CUST7869,Night,Delivered,5.0,2023
ORD10446,2024-05-28 23:20:00,2024-05-28 23:35:00,5.0,Mumbai,Fruits,RID385,CUST4001,Night,Delivered,2.0,2024
ORD10447,2022-11-26 11:45:00,2022-11-26 11:55:00,0.0,Bangalore,Household,RID319,CUST1950,Morning,Delivered,5.0,2022
ORD10448,2023-04-01 23:35:00,2023-04-02 00:45:00,60.0,Pune,Personal Care,RID229,CUST5572,Evening,Late,3.0,2023
ORD10449,2024-02-19 11:31:00,2024-02-19 11:41:00,0.0,Bangalore,Vegetables,RID159,CUST7463,Afternoon,Delivered,4.0,2024
ORD10450,2024-04-21 00:45:00,2024-04-21 01:00:00,5.0,Hyderabad,Vegetables,RID139,CUST6567,Evening,Delivered,5.0,2024
ORD10451,2024-08-25 17:04:00,2024-08-25 17:24:00,10.0,Delhi,Dairy,RID212,CUST3082,Night,Delivered,1.0,2024
ORD10452,2024-02-16 23:32:00,2024-02-16 23:47:00,5.0,Chennai,Beverages,RID215,CUST2194,Morning,Delivered,5.0,2024
ORD10453,2024-01-15 00:46:00,2024-01-15 00:56:00,0.0,Bangalore,Snacks,RID254,CUST5843,Evening,Delivered,4.0,2024
ORD10454,2022-05-31 08:53:00,2022-05-31 09:03:00,0.0,Hyderabad,Fruits,RID150,CUST8461,Evening,Delivered,5.0,2022
ORD10455,2022-01-12 23:39:00,2022-01-12 23:49:00,0.0,Hyderabad,Household,RID437,CUST6142,Afternoon,Delivered,2.0,2022
ORD10456,2023-02-28 11:16:00,2023-02-28 11:26:00,0.0,Pune,Frozen,RID105,CUST4098,Morning,Delivered,4.0,2023
ORD10457,2024-10-15 04:43:00,2024-10-15 04:53:00,0.0,Hyderabad,Vegetables,RID289,CUST1078,Afternoon,Delivered,3.0,2024
ORD10458,2022-05-03 01:35:00,2022-05-03 01:45:00,0.0,Pune,Snacks,RID135,CUST8989,Evening,Delivered,2.0,2022
ORD10459,2023-12-01 10:03:00,2023-12-01 10:28:00,15.0,Pune,Vegetables,RID227,CUST3404,Afternoon,Delivered,4.0,2023
ORD10460,2023-02-10 16:36:00,2023-02-10 16:46:00,0.0,Pune,Bakery,RID206,CUST4685,Morning,Delivered,2.0,2023
ORD10461,2024-10-16 07:02:00,2024-10-16 07:57:00,45.0,Hyderabad,Dairy,RID395,CUST7502,Afternoon,Late,5.0,2024
ORD10462,2023-08-20 13:16:00,2023-08-20 13:36:00,10.0,Mumbai,Snacks,RID442,CUST7747,Evening,Delivered,2.0,2023
ORD10463,2023-07-09 09:58:00,2023-07-09 10:38:00,30.0,Bangalore,Household,RID463,CUST9488,Morning,Late,5.0,2023
ORD10464,2024-02-26 17:01:00,2024-02-26 17:11:00,0.0,Pune,Bakery,RID142,CUST2603,Evening,Delivered,3.0,2024
ORD10465,2023-01-31 17:25:00,2023-01-31 17:50:00,15.0,Delhi,Beverages,RID367,CUST6934,Afternoon,Delivered,3.0,2023
ORD10466,2024-01-28 01:04:00,2024-01-28 01:19:00,5.0,Chennai,Beverages,RID114,CUST7549,Morning,Delivered,5.0,2024
ORD10467,2023-04-26 13:46:00,2023-04-26 14:01:00,5.0,Delhi,Snacks,RID153,CUST5041,Afternoon,Delivered,4.0,2023
ORD10468,2023-05-12 04:15:00,2023-05-12 04:35:00,10.0,Chennai,Vegetables,RID157,CUST8896,Morning,Delivered,4.0,2023
ORD10469,2024-01-07 20:18:00,2024-01-07 20:28:00,0.0,Hyderabad,Personal Care,RID124,CUST8566,Night,Delivered,4.0,2024
ORD10470,2022-06-20 19:46:00,2022-06-20 19:56:00,0.0,Hyderabad,Fruits,RID441,CUST4861,Morning,Delivered,5.0,2022
ORD10471,2022-05-24 09:40:00,2022-05-24 10:20:00,30.0,Delhi,Vegetables,RID125,CUST5707,Evening,Late,4.0,2022
ORD10472,2024-10-22 11:06:00,2024-10-22 11:21:00,5.0,Bangalore,Frozen,RID354,CUST9212,Night,Delivered,4.0,2024
ORD10473,2023-09-22 10:10:00,2023-09-22 10:20:00,0.0,Chennai,Vegetables,RID260,CUST7776,Morning,Delivered,4.0,2023
ORD10474,2023-02-24 05:49:00,,,Hyderabad,Personal Care,RID438,CUST3631,Morning,Cancelled,,2023
ORD10475,2023-05-02 20:01:00,,,Hyderabad,Beverages,RID467,CUST3851,Afternoon,Cancelled,,2023
ORD10476,2022-11-12 02:06:00,2022-11-12 02:21:00,5.0,Hyderabad,Household,RID324,CUST8911,Morning,Delivered,4.0,2022
ORD10477,2022-11-03 00:22:00,2022-11-03 01:17:00,45.0,Delhi,Personal Care,RID211,CUST2640,Evening,Late,3.0,2022
ORD10478,2022-04-22 05:54:00,,,Pune,Vegetables,RID338,CUST2026,Night,Cancelled,,2022
ORD10479,2024-01-04 07:27:00,2024-01-04 07:37:00,0.0,Pune,Frozen,RID419,CUST9197,Afternoon,Delivered,4.0,2024
ORD10480,2022-01-11 09:47:00,2022-01-11 09:57:00,0.0,Mumbai,Bakery,RID382,CUST8788,Morning,Delivered,4.0,2022
ORD10481,2024-07-29 11:47:00,2024-07-29 11:57:00,0.0,Pune,Bakery,RID138,CUST6569,Night,Delivered,4.0,2024
ORD10482,2023-01-18 12:57:00,2023-01-18 13:17:00,10.0,Delhi,Fruits,RID266,CUST2538,Morning,Delivered,5.0,2023
ORD10483,2024-06-01 23:32:00,2024-06-01 23:42:00,0.0,Bangalore,Dairy,RID432,CUST8216,Morning,Delivered,3.0,2024
ORD10484,2024-01-06 16:24:00,2024-01-06 16:34:00,0.0,Hyderabad,Beverages,RID207,CUST2823,Morning,Delivered,2.0,2024
ORD10485,2022-11-14 06:36:00,2022-11-14 06:51:00,5.0,Delhi,Household,RID465,CUST6688,Night,Delivered,3.0,2022
ORD10486,2023-10-07 20:20:00,2023-10-07 20:35:00,5.0,Mumbai,Beverages,RID477,CUST9857,Night,Delivered,4.0,2023
ORD10487,2023-11-17 19:48:00,2023-11-17 19:58:00,0.0,Mumbai,Snacks,RID147,CUST3438,Night,Delivered,3.0,2023
ORD10488,2024-10-03 16:24:00,2024-10-03 16:34:00,0.0,Pune,Dairy,RID325,CUST7609,Evening,Delivered,3.0,2024
ORD10489,2022-07-26 16:29:00,2022-07-26 17:39:00,60.0,Hyderabad,Snacks,RID482,CUST3702,Afternoon,Late,5.0,2022
ORD10490,2023-04-05 08:34:00,,,Chennai,Vegetables,RID366,CUST4772,Evening,Cancelled,,2023
ORD10491,2023-05-16 08:28:00,2023-05-16 08:48:00,10.0,Bangalore,Snacks,RID405,CUST4333,Evening,Delivered,5.0,2023
ORD10492,2022-06-24 08:28:00,2022-06-24 08:38:00,0.0,Hyderabad,Bakery,RID138,CUST5308,Evening,Delivered,3.0,2022
ORD10493,2024-07-15 03:53:00,2024-07-15 04:08:00,5.0,Pune,Vegetables,RID388,CUST1107,Night,Delivered,3.0,2024
ORD10494,2023-07-29 04:25:00,2023-07-29 04:35:00,0.0,Chennai,Bakery,RID282,CUST8166,Evening,Delivered,4.0,2023
ORD10495,2023-05-17 23:22:00,2023-05-17 23:42:00,10.0,Mumbai,Snacks,RID225,CUST1556,Night,Delivered,4.0,2023
ORD10496,2024-05-13 04:36:00,2024-05-13 04:46:00,0.0,Bangalore,Dairy,RID139,CUST8677,Morning,Delivered,3.0,2024
ORD10497,2022-07-18 08:35:00,2022-07-18 08:45:00,0.0,Mumbai,Fruits,RID274,CUST1558,Afternoon,Delivered,3.0,2022
ORD10498,2022-08-31 00:10:00,2022-08-31 00:25:00,5.0,Pune,Fruits,RID190,CUST3082,Morning,Delivered,4.0,2022
ORD10499,2024-06-06 12:42:00,2024-06-06 12:57:00,5.0,Chennai,Bakery,RID354,CUST3087,Morning,Delivered,2.0,2024
ORD10500,2023-08-12 22:29:00,2023-08-12 22:44:00,5.0,Mumbai,Bakery,RID103,CUST9808,Afternoon,Delivered,4.0,2023
ORD10501,2024-03-08 17:53:00,2024-03-08 18:23:00,20.0,Bangalore,Dairy,RID392,CUST3242,Evening,Late,4.0,2024
ORD10502,2023-05-28 23:36:00,2023-05-28 23:56:00,10.0,Bangalore,Vegetables,RID229,CUST4303,Night,Delivered,4.0,2023
ORD10503,2023-01-07 01:46:00,2023-01-07 01:56:00,0.0,Delhi,Household,RID109,CUST2012,Evening,Delivered,4.0,2023
ORD10504,2023-11-14 04:10:00,2023-11-14 04:20:00,0.0,Chennai,Beverages,RID181,CUST5084,Night,Delivered,5.0,2023
ORD10505,2022-02-08 19:49:00,2022-02-08 20:04:00,5.0,Hyderabad,Vegetables,RID160,CUST4957,Night,Delivered,5.0,2022
ORD10506,2022-03-04 20:08:00,2022-03-04 20:48:00,30.0,Mumbai,Vegetables,RID429,CUST2288,Afternoon,Late,2.0,2022
ORD10507,2022-07-07 13:52:00,2022-07-07 14:02:00,0.0,Chennai,Beverages,RID147,CUST1173,Night,Delivered,5.0,2022
ORD10508,2024-04-27 11:28:00,2024-04-27 11:38:00,0.0,Hyderabad,Beverages,RID473,CUST2786,Evening,Delivered,4.0,2024
ORD10509,2023-02-18 06:15:00,2023-02-18 06:25:00,0.0,Bangalore,Beverages,RID255,CUST6623,Morning,Delivered,5.0,2023
ORD10510,2022-06-08 14:56:00,2022-06-08 15:06:00,0.0,Delhi,Bakery,RID303,CUST1053,Night,Delivered,4.0,2022
ORD10511,2024-04-14 03:24:00,,,Hyderabad,Dairy,RID479,CUST5669,Morning,Cancelled,,2024
ORD10512,2024-04-07 07:53:00,2024-04-07 08:18:00,15.0,Bangalore,Fruits,RID470,CUST4075,Afternoon,Delivered,5.0,2024
ORD10513,2024-09-28 12:00:00,2024-09-28 12:15:00,5.0,Pune,Snacks,RID491,CUST6268,Evening,Delivered,1.0,2024
ORD10514,2023-12-29 16:10:00,2023-12-29 16:40:00,20.0,Mumbai,Household,RID250,CUST9976,Morning,Late,1.0,2023
ORD10515,2023-05-17 04:19:00,2023-05-17 04:29:00,0.0,Mumbai,Vegetables,RID284,CUST6411,Afternoon,Delivered,3.0,2023
ORD10516,2023-05-20 08:01:00,,,Bangalore,Household,RID320,CUST3679,Night,Cancelled,,2023
ORD10517,2023-11-04 03:34:00,2023-11-04 03:44:00,0.0,Hyderabad,Fruits,RID452,CUST3435,Morning,Delivered,5.0,2023
ORD10518,2023-04-27 05:11:00,2023-04-27 05:21:00,0.0,Delhi,Bakery,RID360,CUST5973,Morning,Delivered,5.0,2023
ORD10519,2023-06-19 06:20:00,2023-06-19 06:30:00,0.0,Mumbai,Bakery,RID261,CUST8828,Night,Delivered,5.0,2023
ORD10520,2023-10-22 04:45:00,2023-10-22 05:05:00,10.0,Chennai,Vegetables,RID470,CUST4893,Afternoon,Delivered,5.0,2023
ORD10521,2022-12-08 14:31:00,2022-12-08 14:51:00,10.0,Delhi,Frozen,RID277,CUST6257,Night,Delivered,5.0,2022
ORD10522,2022-05-07 01:58:00,2022-05-07 02:18:00,10.0,Chennai,Fruits,RID425,CUST3668,Evening,Delivered,3.0,2022
ORD10523,2022-12-21 17:25:00,2022-12-21 17:35:00,0.0,Bangalore,Frozen,RID228,CUST9821,Morning,Delivered,4.0,2022
ORD10524,2024-10-24 04:40:00,2024-10-24 05:00:00,10.0,Pune,Frozen,RID458,CUST9984,Evening,Delivered,5.0,2024
ORD10525,2022-12-28 21:35:00,2022-12-28 21:45:00,0.0,Chennai,Personal Care,RID165,CUST1665,Night,Delivered,5.0,2022
ORD10526,2024-05-20 02:39:00,2024-05-20 02:59:00,10.0,Bangalore,Bakery,RID496,CUST2830,Afternoon,Delivered,2.0,2024
ORD10527,2023-06-16 12:14:00,2023-06-16 12:24:00,0.0,Pune,Beverages,RID145,CUST5719,Morning,Delivered,5.0,2023
ORD10528,2022-12-02 03:34:00,2022-12-02 03:54:00,10.0,Chennai,Frozen,RID255,CUST9323,Morning,Delivered,5.0,2022
ORD10529,2024-01-27 18:21:00,2024-01-27 18:36:00,5.0,Hyderabad,Snacks,RID437,CUST7537,Night,Delivered,5.0,2024
ORD10530,2022-12-07 07:13:00,2022-12-07 07:23:00,0.0,Bangalore,Snacks,RID338,CUST3880,Afternoon,Delivered,4.0,2022
ORD10531,2023-10-15 09:20:00,2023-10-15 09:35:00,5.0,Chennai,Bakery,RID185,CUST9808,Evening,Delivered,3.0,2023
ORD10532,2022-01-06 18:24:00,2022-01-06 18:34:00,0.0,Delhi,Bakery,RID285,CUST4765,Morning,Delivered,3.0,2022
ORD10533,2024-02-27 06:39:00,2024-02-27 06:49:00,0.0,Mumbai,Bakery,RID147,CUST2868,Afternoon,Delivered,4.0,2024
ORD10534,2023-06-01 15:18:00,2023-06-01 15:48:00,20.0,Hyderabad,Household,RID411,CUST9142,Morning,Late,3.0,2023
ORD10535,2022-06-17 09:49:00,2022-06-17 09:59:00,0.0,Delhi,Fruits,RID365,CUST4435,Evening,Delivered,4.0,2022
ORD10536,2023-04-13 11:44:00,2023-04-13 12:04:00,10.0,Bangalore,Personal Care,RID371,CUST5874,Evening,Delivered,2.0,2023
ORD10537,2024-07-27 07:15:00,2024-07-27 07:35:00,10.0,Mumbai,Beverages,RID235,CUST3692,Evening,Delivered,4.0,2024
ORD10538,2022-12-05 06:38:00,2022-12-05 06:58:00,10.0,Delhi,Snacks,RID277,CUST7141,Evening,Delivered,5.0,2022
ORD10539,2022-07-16 22:18:00,2022-07-16 22:48:00,20.0,Mumbai,Bakery,RID193,CUST8231,Afternoon,Late,5.0,2022
ORD10540,2023-05-08 14:29:00,2023-05-08 14:39:00,0.0,Chennai,Vegetables,RID430,CUST6558,Evening,Delivered,4.0,2023
ORD10541,2022-04-09 22:14:00,2022-04-09 22:44:00,20.0,Hyderabad,Personal Care,RID435,CUST9477,Afternoon,Late,5.0,2022
ORD10542,2023-03-24 01:51:00,2023-03-24 02:01:00,0.0,Delhi,Frozen,RID254,CUST9173,Afternoon,Delivered,5.0,2023
ORD10543,2024-05-29 18:54:00,2024-05-29 19:04:00,0.0,Hyderabad,Vegetables,RID211,CUST4108,Night,Delivered,3.0,2024
ORD10544,2022-07-24 05:19:00,2022-07-24 05:59:00,30.0,Pune,Personal Care,RID116,CUST2823,Afternoon,Late,5.0,2022
ORD10545,2023-04-14 11:00:00,2023-04-14 11:20:00,10.0,Bangalore,Beverages,RID298,CUST8202,Evening,Delivered,5.0,2023
ORD10546,2024-08-25 05:11:00,2024-08-25 05:36:00,15.0,Mumbai,Household,RID261,CUST1166,Evening,Delivered,3.0,2024
ORD10547,2024-05-16 02:08:00,2024-05-16 02:33:00,15.0,Hyderabad,Beverages,RID288,CUST7280,Night,Delivered,3.0,2024
ORD10548,2023-10-26 10:03:00,2023-10-26 10:18:00,5.0,Chennai,Bakery,RID374,CUST8191,Night,Delivered,4.0,2023
ORD10549,2023-08-09 13:17:00,2023-08-09 13:27:00,0.0,Chennai,Fruits,RID161,CUST9721,Night,Delivered,5.0,2023
ORD10550,2024-03-31 02:34:00,2024-03-31 02:44:00,0.0,Chennai,Fruits,RID289,CUST3351,Night,Delivered,4.0,2024
ORD10551,2023-06-10 14:58:00,2023-06-10 15:08:00,0.0,Delhi,Vegetables,RID187,CUST3598,Afternoon,Delivered,4.0,2023
ORD10552,2023-06-20 00:25:00,2023-06-20 00:35:00,0.0,Pune,Snacks,RID172,CUST4088,Evening,Delivered,2.0,2023
ORD10553,2022-01-09 22:40:00,2022-01-09 23:10:00,20.0,Chennai,Personal Care,RID389,CUST4082,Afternoon,Late,4.0,2022
ORD10554,2023-09-24 18:46:00,2023-09-24 18:56:00,0.0,Mumbai,Frozen,RID278,CUST4666,Morning,Delivered,3.0,2023
ORD10555,2024-04-09 12:46:00,2024-04-09 13:01:00,5.0,Hyderabad,Frozen,RID424,CUST6773,Night,Delivered,4.0,2024
ORD10556,2022-03-26 08:20:00,2022-03-26 08:40:00,10.0,Mumbai,Bakery,RID404,CUST7652,Afternoon,Delivered,4.0,2022
ORD10557,2024-11-16 00:11:00,2024-11-16 00:21:00,0.0,Delhi,Vegetables,RID183,CUST3652,Evening,Delivered,4.0,2024
ORD10558,2023-12-28 12:59:00,2023-12-28 13:54:00,45.0,Hyderabad,Vegetables,RID259,CUST4554,Morning,Late,3.0,2023
ORD10559,2023-07-11 14:31:00,2023-07-11 14:41:00,0.0,Delhi,Snacks,RID342,CUST9026,Night,Delivered,3.0,2023
ORD10560,2022-03-27 19:41:00,2022-03-27 20:21:00,30.0,Delhi,Snacks,RID447,CUST4838,Afternoon,Late,5.0,2022
ORD10561,2022-08-13 23:07:00,2022-08-13 23:47:00,30.0,Mumbai,Snacks,RID115,CUST7313,Morning,Late,4.0,2022
ORD10562,2023-12-08 14:40:00,2023-12-08 14:50:00,0.0,Pune,Snacks,RID450,CUST4820,Afternoon,Delivered,3.0,2023
ORD10563,2022-04-19 07:02:00,2022-04-19 07:12:00,0.0,Chennai,Bakery,RID329,CUST8009,Evening,Delivered,5.0,2022
ORD10564,2023-05-21 15:22:00,2023-05-21 15:42:00,10.0,Bangalore,Beverages,RID177,CUST8370,Afternoon,Delivered,5.0,2023
ORD10565,2022-03-06 03:05:00,2022-03-06 03:20:00,5.0,Chennai,Bakery,RID165,CUST8065,Afternoon,Delivered,3.0,2022
ORD10566,2022-10-02 14:16:00,,,Hyderabad,Bakery,RID366,CUST3110,Evening,Cancelled,,2022
ORD10567,2023-05-30 08:36:00,2023-05-30 08:46:00,0.0,Delhi,Fruits,RID173,CUST1224,Morning,Delivered,3.0,2023
ORD10568,2024-06-05 07:57:00,2024-06-05 08:07:00,0.0,Bangalore,Household,RID245,CUST2053,Afternoon,Delivered,5.0,2024
ORD10569,2024-02-02 19:46:00,2024-02-02 20:06:00,10.0,Delhi,Snacks,RID335,CUST2127,Morning,Delivered,5.0,2024
ORD10570,2023-10-04 18:04:00,2023-10-04 18:24:00,10.0,Pune,Fruits,RID117,CUST3638,Night,Delivered,5.0,2023
ORD10571,2023-03-31 00:04:00,2023-03-31 00:44:00,30.0,Pune,Bakery,RID453,CUST5258,Morning,Late,1.0,2023
ORD10572,2022-04-13 07:27:00,2022-04-13 07:37:00,0.0,Mumbai,Dairy,RID242,CUST4630,Evening,Delivered,5.0,2022
ORD10573,2022-03-27 11:25:00,2022-03-27 12:20:00,45.0,Bangalore,Household,RID431,CUST4553,Night,Late,3.0,2022
ORD10574,2022-11-10 01:20:00,2022-11-10 01:45:00,15.0,Hyderabad,Household,RID382,CUST6218,Evening,Delivered,5.0,2022
ORD10575,2023-07-17 18:05:00,2023-07-17 18:25:00,10.0,Pune,Bakery,RID455,CUST4093,Morning,Delivered,4.0,2023
ORD10576,2024-09-16 21:50:00,2024-09-16 22:10:00,10.0,Hyderabad,Vegetables,RID427,CUST6313,Morning,Delivered,4.0,2024
ORD10577,2023-01-26 09:41:00,2023-01-26 09:56:00,5.0,Pune,Household,RID234,CUST8146,Morning,Delivered,4.0,2023
ORD10578,2024-08-05 01:14:00,2024-08-05 01:44:00,20.0,Pune,Fruits,RID250,CUST6582,Afternoon,Late,5.0,2024
ORD10579,2022-11-30 07:28:00,2022-11-30 07:43:00,5.0,Hyderabad,Vegetables,RID389,CUST8424,Morning,Delivered,5.0,2022
ORD10580,2024-04-01 09:56:00,2024-04-01 10:06:00,0.0,Hyderabad,Snacks,RID378,CUST3524,Night,Delivered,3.0,2024
ORD10581,2022-02-23 11:41:00,2022-02-23 12:21:00,30.0,Mumbai,Bakery,RID330,CUST1594,Afternoon,Late,2.0,2022
ORD10582,2024-07-24 05:54:00,2024-07-24 06:19:00,15.0,Chennai,Frozen,RID458,CUST5711,Night,Delivered,4.0,2024
ORD10583,2024-02-07 04:17:00,2024-02-07 04:32:00,5.0,Chennai,Snacks,RID256,CUST5614,Night,Delivered,4.0,2024
ORD10584,2022-11-25 17:18:00,2022-11-25 17:33:00,5.0,Bangalore,Bakery,RID474,CUST3648,Evening,Delivered,5.0,2022
ORD10585,2023-07-17 17:15:00,2023-07-17 17:40:00,15.0,Hyderabad,Personal Care,RID178,CUST6051,Morning,Delivered,5.0,2023
ORD10586,2022-08-24 06:37:00,2022-08-24 07:17:00,30.0,Mumbai,Vegetables,RID150,CUST4192,Afternoon,Late,4.0,2022
ORD10587,2024-12-16 14:48:00,2024-12-16 14:58:00,0.0,Bangalore,Bakery,RID236,CUST4067,Night,Delivered,2.0,2024
ORD10588,2023-04-25 15:08:00,2023-04-25 15:23:00,5.0,Chennai,Fruits,RID398,CUST5745,Afternoon,Delivered,4.0,2023
ORD10589,2024-12-18 10:24:00,2024-12-18 10:49:00,15.0,Pune,Household,RID159,CUST2701,Night,Delivered,4.0,2024
ORD10590,2022-12-28 22:42:00,2022-12-28 22:57:00,5.0,Mumbai,Household,RID108,CUST2468,Morning,Delivered,4.0,2022
ORD10591,2023-03-26 02:04:00,2023-03-26 02:14:00,0.0,Delhi,Snacks,RID460,CUST4151,Afternoon,Delivered,1.0,2023
ORD10592,2024-02-21 21:29:00,2024-02-21 22:24:00,45.0,Mumbai,Beverages,RID212,CUST4669,Afternoon,Late,5.0,2024
ORD10593,2023-04-03 06:00:00,,,Delhi,Household,RID488,CUST6988,Afternoon,Cancelled,,2023
ORD10594,2024-04-19 03:48:00,2024-04-19 04:03:00,5.0,Bangalore,Frozen,RID257,CUST7149,Afternoon,Delivered,5.0,2024
ORD10595,2024-03-13 01:51:00,2024-03-13 02:01:00,0.0,Mumbai,Beverages,RID417,CUST9006,Evening,Delivered,4.0,2024
ORD10596,2022-04-26 00:17:00,2022-04-26 00:37:00,10.0,Pune,Vegetables,RID223,CUST9918,Night,Delivered,5.0,2022
ORD10597,2023-08-03 05:12:00,2023-08-03 05:22:00,0.0,Mumbai,Personal Care,RID103,CUST6829,Evening,Delivered,5.0,2023
ORD10598,2024-05-25 08:57:00,2024-05-25 09:12:00,5.0,Chennai,Dairy,RID432,CUST4267,Night,Delivered,4.0,2024
ORD10599,2022-12-20 03:58:00,2022-12-20 04:08:00,0.0,Bangalore,Beverages,RID193,CUST7566,Evening,Delivered,2.0,2022
ORD10600,2023-05-07 16:09:00,2023-05-07 16:19:00,0.0,Pune,Beverages,RID389,CUST6279,Night,Delivered,3.0,2023
ORD10601,2022-01-01 06:12:00,2022-01-01 06:22:00,0.0,Pune,Vegetables,RID212,CUST3203,Afternoon,Delivered,3.0,2022
ORD10602,2023-02-23 02:35:00,2023-02-23 03:30:00,45.0,Delhi,Personal Care,RID153,CUST4062,Morning,Late,5.0,2023
ORD10603,2022-10-07 05:40:00,2022-10-07 05:50:00,0.0,Delhi,Frozen,RID475,CUST7973,Morning,Delivered,4.0,2022
ORD10604,2022-09-18 03:38:00,2022-09-18 03:53:00,5.0,Hyderabad,Fruits,RID263,CUST1346,Afternoon,Delivered,5.0,2022
ORD10605,2022-06-26 22:02:00,2022-06-26 22:12:00,0.0,Chennai,Vegetables,RID309,CUST3935,Evening,Delivered,2.0,2022
ORD10606,2022-10-24 03:02:00,2022-10-24 03:12:00,0.0,Chennai,Fruits,RID229,CUST6092,Morning,Delivered,4.0,2022
ORD10607,2024-02-07 12:19:00,2024-02-07 12:29:00,0.0,Bangalore,Snacks,RID298,CUST4814,Afternoon,Delivered,5.0,2024
ORD10608,2023-02-22 02:47:00,2023-02-22 02:57:00,0.0,Bangalore,Beverages,RID221,CUST4301,Afternoon,Delivered,5.0,2023
ORD10609,2024-04-30 10:14:00,2024-04-30 10:24:00,0.0,Mumbai,Snacks,RID287,CUST4184,Afternoon,Delivered,3.0,2024
ORD10610,2024-01-23 17:37:00,2024-01-23 17:57:00,10.0,Hyderabad,Household,RID335,CUST1397,Evening,Delivered,5.0,2024
ORD10611,2024-07-15 01:22:00,2024-07-15 01:32:00,0.0,Chennai,Personal Care,RID359,CUST1537,Night,Delivered,3.0,2024
ORD10612,2022-01-15 16:45:00,2022-01-15 16:55:00,0.0,Bangalore,Snacks,RID334,CUST4120,Morning,Delivered,4.0,2022
ORD10613,2024-01-31 13:36:00,2024-01-31 13:46:00,0.0,Pune,Fruits,RID450,CUST9862,Afternoon,Delivered,4.0,2024
ORD10614,2023-06-09 10:32:00,2023-06-09 10:42:00,0.0,Hyderabad,Fruits,RID200,CUST1698,Morning,Delivered,3.0,2023
ORD10615,2022-06-11 09:39:00,2022-06-11 09:49:00,0.0,Hyderabad,Frozen,RID287,CUST2223,Night,Delivered,3.0,2022
ORD10616,2022-04-14 03:19:00,2022-04-14 03:29:00,0.0,Pune,Personal Care,RID344,CUST9090,Afternoon,Delivered,4.0,2022
ORD10617,2023-11-18 06:41:00,2023-11-18 06:56:00,5.0,Chennai,Beverages,RID440,CUST1292,Night,Delivered,5.0,2023
ORD10618,2024-10-05 17:23:00,2024-10-05 17:33:00,0.0,Delhi,Personal Care,RID365,CUST8993,Evening,Delivered,4.0,2024
ORD10619,2024-01-21 00:21:00,2024-01-21 00:41:00,10.0,Hyderabad,Dairy,RID425,CUST5573,Afternoon,Delivered,2.0,2024
ORD10620,2022-07-19 13:24:00,2022-07-19 13:54:00,20.0,Mumbai,Household,RID206,CUST8695,Night,Late,5.0,2022
ORD10621,2023-11-02 03:18:00,2023-11-02 03:28:00,0.0,Pune,Personal Care,RID388,CUST8105,Morning,Delivered,2.0,2023
ORD10622,2023-04-27 14:55:00,2023-04-27 15:05:00,0.0,Mumbai,Bakery,RID247,CUST3526,Afternoon,Delivered,4.0,2023
ORD10623,2024-05-14 05:22:00,2024-05-14 05:42:00,10.0,Chennai,Beverages,RID369,CUST6859,Night,Delivered,4.0,2024
ORD10624,2022-09-05 19:23:00,2022-09-05 19:33:00,0.0,Mumbai,Dairy,RID150,CUST5913,Morning,Delivered,5.0,2022
ORD10625,2024-02-07 15:33:00,,,Pune,Vegetables,RID253,CUST2298,Morning,Cancelled,,2024
ORD10626,2024-01-19 12:33:00,2024-01-19 12:43:00,0.0,Hyderabad,Snacks,RID308,CUST3478,Afternoon,Delivered,3.0,2024
ORD10627,2023-09-08 10:35:00,,,Bangalore,Beverages,RID155,CUST5980,Afternoon,Cancelled,,2023
ORD10628,2022-06-27 14:37:00,2022-06-27 14:52:00,5.0,Chennai,Dairy,RID149,CUST4854,Night,Delivered,5.0,2022
ORD10629,2023-04-23 19:25:00,2023-04-23 19:40:00,5.0,Delhi,Personal Care,RID359,CUST8609,Morning,Delivered,3.0,2023
ORD10630,2024-07-10 02:44:00,2024-07-10 02:59:00,5.0,Bangalore,Snacks,RID315,CUST2660,Morning,Delivered,3.0,2024
ORD10631,2022-12-08 00:09:00,2022-12-08 00:49:00,30.0,Mumbai,Fruits,RID121,CUST1870,Morning,Late,3.0,2022
ORD10632,2022-07-05 18:46:00,2022-07-05 18:56:00,0.0,Pune,Vegetables,RID329,CUST1899,Night,Delivered,2.0,2022
ORD10633,2022-09-22 06:29:00,2022-09-22 06:54:00,15.0,Delhi,Snacks,RID195,CUST1635,Afternoon,Delivered,1.0,2022
ORD10634,2024-10-22 00:30:00,2024-10-22 00:55:00,15.0,Bangalore,Personal Care,RID392,CUST1621,Afternoon,Delivered,3.0,2024
ORD10635,2024-11-03 09:48:00,2024-11-03 10:28:00,30.0,Hyderabad,Bakery,RID414,CUST3948,Evening,Late,5.0,2024
ORD10636,2023-10-13 11:35:00,2023-10-13 11:45:00,0.0,Delhi,Frozen,RID269,CUST9838,Evening,Delivered,3.0,2023
ORD10637,2024-07-01 10:29:00,2024-07-01 10:59:00,20.0,Bangalore,Frozen,RID147,CUST7320,Morning,Late,4.0,2024
ORD10638,2022-08-19 04:15:00,2022-08-19 04:25:00,0.0,Mumbai,Beverages,RID304,CUST6584,Afternoon,Delivered,3.0,2022
